% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
50.56,379.78,28.4,14816,29302,5/10/2018 6:00:00 AM,5/10/2018 6:00:00 AM,22,16,3,3,54,538.24,1,2463,67,5,267.5,55,2,21,27837,868,651.02
45.27,167.66,21.91,9018,19922,5/27/2018 8:00:00 PM,5/27/2018 8:00:00 PM,583,135.97,3,3,65,188.77,1,1272,960,844.38,1,814.8,868,21,19022,871,8
45.43,586.87,23.08,11816,26011,5/28/2018 1:00:00 AM,5/28/2018 1:00:00 AM,612,11,3,3,39,722.67,1,1662,773,2,151.48,82,1,21,24786,884,273.34
51.49,518.73,27.78,15407,29923,5/10/2018 8:00:00 AM,5/10/2018 8:00:00 AM,15,16,3,3,49,958.85,1,2649,61,4,252.87,33,2,21,28360,890,599.07
45.12,330.35,21.34,9166,20314,5/20/2018 7:00:00 PM,5/20/2018 7:00:00 PM,451,32,3,3,28,284.07,1,1382,600,3,177.78,183,1,21,19339,891,389.62
51.92,111.46,27.73,14398,27734,5/10/2018 10:00:00 AM,5/10/2018 10:00:00 AM,31,16,3,3,37,535.25,1,2648,73,4,266.76,7,2,21,26213,894,570.53
50.33,386.79,27.22,14253,28321,5/17/2018 5:00:00 AM,5/17/2018 5:00:00 AM,27,16,3,3,61,765.48,1,2456,71,4,239.88,735,1,21,26779,903,524.89
50.02,848.14,26.92,13937,27866,5/16/2018 5:00:00 AM,5/16/2018 5:00:00 AM,16,13,3,3,64,512.71,1,2436,60,4,258.39,653,1,21,26095,909,481.95
46,166.67,21.43,8999,19563,5/27/2018 9:00:00 PM,5/27/2018 9:00:00 PM,657,290.32,3,3,21,203.5,1,1266,892,872.06,1,382.7,860,21,18703,909,8
51.78,686.08,25.66,15713,30345,5/22/2018 6:00:00 AM,5/22/2018 6:00:00 AM,34,16,3,3,51,809.61,1,2572,80,4,267.69,824,1,21,28180,921,524.82
51.57,821.75,26.53,14931,28954,5/3/2018 6:00:00 AM,5/3/2018 6:00:00 AM,11,17,3,3,102,834.77,1,2644,63,4,271.68,899,1,21,27474,923,553.31
26.2,796.72,25.95,15176,57928,5/25/2018 12:00:00 PM,5/25/2018 12:00:00 PM,12,13,3,3,95,636.31,1,2763,67,4,291.57,912,1,21,41532,924,530.43
51.62,458.6,25.74,14179,27467,5/15/2018 5:00:00 AM,5/15/2018 5:00:00 AM,32,13,3,3,58,937.57,1,2462,74,4,252.53,691,1,21,26057,925,580.58
20.22,925.48,25.07,15402,76170,5/8/2018 5:00:00 AM,5/8/2018 5:00:00 AM,22,16,3,3,81,322.31,1,2350,69,4,262.46,704,1,21,53446,940,476.83
51.65,729.23,25.81,14763,28582,5/9/2018 5:00:00 AM,5/9/2018 5:00:00 AM,21,19,3,3,60,459.45,1,2489,68,4,252.11,825,1,21,27115,942,491.97
51.81,487.16,25.74,15114,29170,5/25/2018 6:00:00 AM,5/25/2018 6:00:00 AM,23,18,3,3,117,959.62,1,2718,85,4,247.7,813,1,21,27643,980,560.14
10.96,521.14,29.24,17208,157031,5/18/2018 10:00:00 PM,5/18/2018 10:00:00 PM,24,14,3,3,155,219.84,1,2701,98,5,303.21,920,1,22,98051,829,521.21
52.86,676.95,28.52,15261,28872,5/25/2018 11:00:00 AM,5/25/2018 11:00:00 AM,16,14,3,3,102,944.43,1,2787,73,4,288.69,95,2,22,27298,831,567.54
12.4,925.11,27.66,16157,130319,5/21/2018 11:00:00 PM,5/21/2018 11:00:00 PM,15,15,3,3,45,258.67,1,2503,60,5,293.65,908,1,22,74876,836,515.16
52.99,804.95,28.96,14092,26591,5/18/2018 11:00:00 AM,5/18/2018 11:00:00 AM,28,12,3,3,39,464.88,1,2576,72,4,268.31,897,1,22,25095,839,557.34
18.44,814,27.8,16469,89320,5/1/2018 10:00:00 PM,5/1/2018 10:00:00 PM,14,19,3,3,41,96.35,1,2693,62,4,277.33,891,1,22,67881,844,485.39
19.05,5.43,28.69,16307,85600,5/15/2018 11:00:00 PM,5/15/2018 11:00:00 PM,19,15,3,3,99,336.46,1,2646,75,6,293.67,138,2,22,57134,845,651.31
51.93,250.21,29.59,15441,29734,5/11/2018 1:00:00 PM,5/11/2018 1:00:00 PM,13,14,3,3,54,698.8,1,2835,64,4,290.18,988,1,22,28180,846,575.85
53.41,409.22,29.5,15949,29863,5/25/2018 9:00:00 AM,5/25/2018 9:00:00 AM,15,15,3,3,94,792,1,2884,74,4,269.25,34,2,22,28155,847,584.94
45.79,171.39,22.99,8733,19071,5/6/2018 9:00:00 PM,5/6/2018 9:00:00 PM,466,268.91,3,3,23,225.97,1,1321,575,263.23,2,341.56,902,22,18191,847,8
9.59,909.26,28.78,21353,222549,5/9/2018 11:00:00 PM,5/9/2018 11:00:00 PM,17,622.13,3,3,54,490.53,1,2664,65,12,334.68,603,3,22,134485,851,1
45.17,175.86,23.04,9185,20336,5/20/2018 10:00:00 PM,5/20/2018 10:00:00 PM,341,887.45,3,3,37,243.22,1,1350,435,357.87,2,264.88,981,22,19432,854,27
52.29,519.39,28.78,16005,30610,5/10/2018 7:00:00 AM,5/10/2018 7:00:00 AM,23,16,3,3,49,33.84,1,2698,69,6,298.1,226,2,22,29047,856,727.03
52.44,515.05,28.99,15847,30220,5/11/2018 8:00:00 AM,5/11/2018 8:00:00 AM,17,17,3,3,54,947.5,1,2765,66,4,268.86,997,1,22,28627,861,591.41
44.74,597.31,23.28,10687,23887,5/7/2018 12:00:00 AM,5/7/2018 12:00:00 AM,422,10,3,3,33,520.94,1,1519,531,2,164.84,142,1,22,22428,864,273.62
49.21,844.79,28.5,13750,27941,5/4/2018 3:00:00 AM,5/4/2018 3:00:00 AM,4,17,3,3,56,247.28,1,2917,52,5,309.76,778,1,22,26267,865,625.07
43.82,248.08,23.33,10154,23173,5/14/2018 12:00:00 AM,5/14/2018 12:00:00 AM,553,9,3,3,28,435.1,1,1436,704,2,162.43,14,1,22,21810,866,260.69
18.3,788.85,28.05,16022,87567,5/25/2018 8:00:00 PM,5/25/2018 8:00:00 PM,10,12,3,3,108,905.61,1,2780,67,4,300.02,962,1,22,56747,869,534.89
22.3,72.46,27.24,17478,78385,5/2/2018 6:00:00 AM,5/2/2018 6:00:00 AM,23,19,3,3,113,776.32,1,2859,78,12,327.93,385,3,22,55364,873,671.1
46.79,350.93,22.72,10133,21658,5/13/2018 11:00:00 PM,5/13/2018 11:00:00 PM,453,9,3,3,28,295.9,1,1378,705,2,177.94,9,1,22,20706,879,254.96
52.88,646.84,28.5,14222,26896,5/11/2018 11:00:00 AM,5/11/2018 11:00:00 AM,30,13,3,3,44,869.6,1,2587,74,5,269.58,72,2,22,25469,880,600.09
47.43,173.16,22.21,9197,19390,5/13/2018 9:00:00 PM,5/13/2018 9:00:00 PM,594,133.01,3,3,21,216.44,1,1257,737,513.96,2,105.92,916,22,18483,880,8
45.9,175.89,22.34,9201,20046,5/6/2018 10:00:00 PM,5/6/2018 10:00:00 PM,607,2.01,3,3,27,215.42,1,1339,807,913.19,1,589.05,875,22,19185,884,9
50.48,850.99,27.39,16446,32581,5/23/2018 6:00:00 AM,5/23/2018 6:00:00 AM,11,21,3,3,56,923.64,1,2678,58,4,269.69,945,1,22,29784,888,545.81
17.72,700.86,27.75,18487,104330,5/16/2018 11:00:00 PM,5/16/2018 11:00:00 PM,20,473.26,3,3,52,246.63,1,2597,66,14,323.45,680,3,22,52401,896,1
45.48,173.67,21.93,9415,20701,5/13/2018 10:00:00 PM,5/13/2018 10:00:00 PM,513,746.65,3,3,20,224.84,1,1276,621,602.82,2,674.98,899,22,19834,903,8
50.65,211.29,26.62,15174,29958,5/18/2018 6:00:00 AM,5/18/2018 6:00:00 AM,13,18,3,3,102,345.61,1,2576,68,5,259.09,893,1,22,28439,913,591.69
53.9,729.01,27.07,16503,30618,5/10/2018 1:00:00 PM,5/10/2018 1:00:00 PM,21,15,3,3,50,357.48,1,3093,68,5,300.63,213,2,22,28999,919,655.76
20.89,592.78,27.1,19301,92413,5/24/2018 11:00:00 PM,5/24/2018 11:00:00 PM,9,558.13,3,3,79,678.93,1,2674,60,12,349.41,556,3,22,62309,921,1
46.1,167.53,20.45,8787,19061,5/27/2018 7:00:00 PM,5/27/2018 7:00:00 PM,405,152.05,3,3,22,182.91,1,1298,470,796.25,1,603.26,807,22,18139,924,8
51,502.32,26.24,15227,29857,5/18/2018 7:00:00 AM,5/18/2018 7:00:00 AM,48,19,3,3,50,261.87,1,2685,94,4,264.2,763,1,22,28248,931,515.2
51.08,744.77,26.35,15260,29877,5/17/2018 6:00:00 AM,5/17/2018 6:00:00 AM,15,18,3,3,47,956.87,1,2619,59,4,259.9,834,1,22,28223,936,568.48
52.3,195.42,24.75,15123,28918,5/8/2018 11:00:00 AM,5/8/2018 11:00:00 AM,33,15,3,3,41,486.57,1,2731,79,4,269.59,119,2,22,27298,961,579.81
48.02,174.31,20.07,9391,19557,5/13/2018 7:00:00 PM,5/13/2018 7:00:00 PM,350,186.45,3,3,26,285.32,1,1363,542,464.72,2,317.36,942,22,18600,961,8
52.76,268.2,25.8,16662,31579,5/24/2018 6:00:00 AM,5/24/2018 6:00:00 AM,19,23,3,3,103,649.44,1,2836,75,5,260.37,966,1,22,29857,964,617.32
47.9,7.95,18.71,10607,22141,5/20/2018 5:00:00 PM,5/20/2018 5:00:00 PM,542,29,3,3,27,732.92,1,1471,677,2,185.76,55,1,22,21186,974,301.22
53.35,101.31,28.28,15385,28840,5/25/2018 10:00:00 AM,5/25/2018 10:00:00 AM,15,15,3,3,99,771,1,2980,76,4,293.49,72,2,23,27223,811,582.77
52.71,630.57,29.53,15995,30348,5/4/2018 12:00:00 PM,5/4/2018 12:00:00 PM,29,15,3,3,43,932.01,1,3133,74,4,309.6,146,2,23,28653,833,612.65
54.56,105.34,29.04,15264,27975,5/23/2018 11:00:00 AM,5/23/2018 11:00:00 AM,28,12,3,3,57,870.21,1,2767,77,4,285.84,85,2,23,26192,836,589.89
19.22,323.5,28.84,17702,92091,5/17/2018 11:00:00 PM,5/17/2018 11:00:00 PM,15,561.53,3,3,57,708.85,1,2650,61,15,328.57,831,3,23,60754,840,1
52.9,591.62,29.54,16160,30547,5/25/2018 8:00:00 AM,5/25/2018 8:00:00 AM,16,15,3,3,105,822.53,1,2916,75,4,274.37,884,1,23,28870,844,562.51
53.65,50.29,28.13,15310,28540,5/22/2018 12:00:00 PM,5/22/2018 12:00:00 PM,56,16,3,3,50,936.15,1,2784,105,4,271.8,348,2,23,26900,844,630.17
51.02,175.1,28.71,15061,29519,5/18/2018 10:00:00 AM,5/18/2018 10:00:00 AM,61,15,3,3,55,819.46,1,2729,111,4,275.89,16,2,23,27990,845,586.65
52.72,387.66,27.69,15052,28554,5/14/2018 11:00:00 PM,5/14/2018 11:00:00 PM,26,14,3,3,51,558.56,1,2565,74,4,251.88,751,1,23,26751,846,498.18
52.54,915.27,28.97,15695,29874,5/11/2018 7:00:00 AM,5/11/2018 7:00:00 AM,20,16,3,3,55,913,1,2724,68,4,276.33,922,1,23,28271,862,584.42
50.2,535.14,28.22,16281,32434,5/9/2018 12:00:00 PM,5/9/2018 12:00:00 PM,31,17,3,3,44,733.45,1,2803,79,4,286.79,152,2,23,30874,866,579.51
46.56,176.42,21.32,8873,19056,5/27/2018 6:00:00 PM,5/27/2018 6:00:00 PM,458,768.49,3,3,27,214.64,1,1322,522,52.26,2,941.33,846,23,18128,866,7
46.79,178.01,22.26,9077,19401,5/6/2018 8:00:00 PM,5/6/2018 8:00:00 PM,455,924.11,3,3,75,241.81,1,1441,575,391.24,2,790.32,943,23,18469,867,7
46.22,257.76,21.28,9635,20849,5/20/2018 6:00:00 PM,5/20/2018 6:00:00 PM,829,31,3,3,30,995.25,1,1409,1013,2,177.17,51,1,23,19919,871,339.07
46.13,169.25,22.63,9323,20209,5/27/2018 11:00:00 PM,5/27/2018 11:00:00 PM,533,320.64,3,3,18,242.61,1,1309,714,608.07,2,355.6,975,23,19340,872,8
52.27,405.9,28.7,15285,29244,5/11/2018 10:00:00 AM,5/11/2018 10:00:00 AM,30,16,3,3,47,69.17,1,2967,78,6,290.66,462,2,23,27704,873,707.02
51.54,318.78,27.22,15708,30480,5/2/2018 12:00:00 PM,5/2/2018 12:00:00 PM,18,15,3,3,43,14.61,1,2892,64,5,291.3,200,2,23,28973,881,612.68
53.13,112.22,26.82,15506,29185,5/15/2018 6:00:00 AM,5/15/2018 6:00:00 AM,29,15,3,3,60,873.72,1,2602,75,4,257.84,716,1,23,27555,884,558.77
22.03,402.43,27.5,18668,84752,5/2/2018 11:00:00 PM,5/2/2018 11:00:00 PM,11,431.85,3,3,44,526.59,1,2678,55,13,305.34,605,3,23,57467,885,1
52.33,179.06,26.97,14641,27980,5/15/2018 11:00:00 AM,5/15/2018 11:00:00 AM,22,16,3,3,50,953.41,1,2678,68,4,280.98,972,1,23,26407,886,589.76
49.58,585.74,27.8,15349,30959,5/4/2018 5:00:00 AM,5/4/2018 5:00:00 AM,6,18,3,3,50,424.54,1,3140,47,5,323.98,6,2,23,29245,887,674.13
49.77,177.2,20.45,10849,21798,5/13/2018 5:00:00 PM,5/13/2018 5:00:00 PM,588,977.83,3,3,32,270.92,1,1426,1427,495.31,2,121.38,939,23,20799,888,8
51.89,971.55,26.77,15642,30142,5/2/2018 11:00:00 AM,5/2/2018 11:00:00 AM,23,19,3,3,89,859.48,1,2901,89,5,298.21,364,2,23,28622,896,684.44
19.13,163.85,26.13,16319,85292,5/8/2018 6:00:00 AM,5/8/2018 6:00:00 AM,55,15,3,3,62,765.04,1,2561,102,4,277.38,889,1,23,54979,901,541.39
45.62,271.5,20.65,9709,21281,5/6/2018 6:00:00 PM,5/6/2018 6:00:00 PM,606,13,3,3,51,605.1,1,1406,1228,3,182.83,209,1,23,20336,904,340.44
46.49,55.32,22.65,12927,27804,5/7/2018 1:00:00 AM,5/7/2018 1:00:00 AM,496,13,3,3,43,358.03,1,1803,712,3,164.3,266,1,23,26513,906,351.55
50.98,994.82,26.65,15751,30895,5/18/2018 8:00:00 AM,5/18/2018 8:00:00 AM,34,16,3,3,43,425.36,1,2807,81,5,266.46,99,2,23,29196,910,614.86
47.35,178.26,20.48,9287,19615,5/13/2018 6:00:00 PM,5/13/2018 6:00:00 PM,421,36.32,3,3,25,272.45,1,1392,539,446.87,2,183.15,943,23,18690,915,8
54.12,645.6,25.95,16466,30427,5/8/2018 12:00:00 PM,5/8/2018 12:00:00 PM,25,16,3,3,155,451.2,1,3312,95,5,285.01,308,2,23,28738,918,688.74
46.52,174.08,21.71,9501,20424,5/6/2018 11:00:00 PM,5/6/2018 11:00:00 PM,627,220.45,3,3,31,227.82,1,1372,819,239.17,2,689.55,939,23,19548,920,9
51.6,885.48,26.29,15851,30720,5/9/2018 6:00:00 AM,5/9/2018 6:00:00 AM,27,19,3,3,54,914.32,1,2604,72,4,262.43,896,1,23,29176,926,536.94
50.61,827.76,24.3,13972,27608,5/7/2018 11:00:00 AM,5/7/2018 11:00:00 AM,103,14,3,3,51,368.15,1,2534,147,4,276.27,892,1,23,26166,929,536.66
49.49,169.05,24.42,12747,25755,5/28/2018 12:00:00 PM,5/28/2018 12:00:00 PM,93,12,3,3,32,817.75,1,2288,128,3,253.75,555,1,23,24395,933,442.75
52.32,539.22,26.83,16062,30697,5/25/2018 7:00:00 AM,5/25/2018 7:00:00 AM,11,18,3,3,105,212.28,1,2891,72,5,268.48,33,2,23,29015,937,589.36
19.35,955.18,25.58,17029,88009,5/25/2018 1:00:00 PM,5/25/2018 1:00:00 PM,12,14,3,3,99,651.95,1,3038,70,5,321.18,231,2,23,55856,945,624.76
24.94,211.64,26.06,17004,68178,5/4/2018 12:00:00 AM,5/4/2018 12:00:00 AM,15,190.03,3,3,62,917.72,1,2701,59,10,347.36,25,3,23,48905,947,1
46.88,179.88,18.87,9002,19200,5/27/2018 5:00:00 PM,5/27/2018 5:00:00 PM,380,329.68,3,3,21,243.52,1,1369,466,212.22,2,292.08,929,23,18328,951,8
46.14,178.26,20.33,9136,19801,5/20/2018 8:00:00 PM,5/20/2018 8:00:00 PM,393,598.65,3,3,25,224.51,1,1360,535,71.37,2,367.74,934,23,18811,956,18
53.63,806.61,24.88,16020,29868,5/22/2018 11:00:00 AM,5/22/2018 11:00:00 AM,46,16,3,3,46,104.99,1,2858,96,5,281.5,404,2,23,28145,965,651.03
47.85,416.05,19.85,9868,20623,5/13/2018 8:00:00 PM,5/13/2018 8:00:00 PM,630,8,3,3,23,723.67,1,1300,922,2,176.78,45,1,23,19651,987,335.23
51.46,998,5,15101,29343,5/15/2018 12:00:00 PM,5/15/2018 12:00:00 PM,80,603.18,3,3,50,5,1,2770,127,285.15,18.24,1,24.06,24,27777,1,128.22
10.67,268.63,29.27,18004,168668,5/18/2018 9:00:00 PM,5/18/2018 9:00:00 PM,24,16,3,3,77,335.7,1,2903,80,5,316.34,95,2,24,94945,829,613.93
52.06,653.63,29.21,15609,29986,5/9/2018 11:00:00 AM,5/9/2018 11:00:00 AM,29,15,3,3,53,449.99,1,2839,77,5,304.39,304,2,24,28380,831,623.03
12.18,555.42,27.8,17530,143896,5/7/2018 11:00:00 PM,5/7/2018 11:00:00 PM,16,15,3,3,68,754.86,1,2590,68,5,290.67,150,2,24,90662,833,590.03
45.87,170.05,22.76,9071,19774,5/6/2018 7:00:00 PM,5/6/2018 7:00:00 PM,480,9,3,3,30,732.83,1,1424,640,2,177.89,13,1,24,18871,834,272.81
51.94,953.6,28.48,16907,32554,5/2/2018 8:00:00 AM,5/2/2018 8:00:00 AM,31,18,3,3,46,432.8,1,2981,76,5,290.64,271,2,24,30889,834,661.5
14.99,944.22,29.08,17053,113727,5/17/2018 10:00:00 PM,5/17/2018 10:00:00 PM,28,14,3,3,53,877.59,1,2836,79,4,278.79,163,2,24,69622,836,566.89
50.78,318.09,29.26,14489,28531,5/4/2018 4:00:00 AM,5/4/2018 4:00:00 AM,7,17,3,3,47,391.26,1,3218,46,5,304.22,848,1,24,26733,839,641.89
50.97,426.46,28.86,16024,31438,5/3/2018 7:00:00 AM,5/3/2018 7:00:00 AM,18,15,3,3,153,443.5,1,2852,84,5,315.17,136,2,24,29818,845,612.32
25.91,612.5,28.69,16036,61884,5/17/2018 12:00:00 PM,5/17/2018 12:00:00 PM,48,16,3,3,63,53.47,1,2673,98,6,294.18,168,2,24,44401,848,626.55
50.01,257.54,26.1,14377,28752,5/7/2018 12:00:00 PM,5/7/2018 12:00:00 PM,95,15,3,3,50,948.81,1,2572,137,4,294.11,28,2,24,27247,861,563.1
53.43,179.36,28.34,14574,27275,5/17/2018 11:00:00 AM,5/17/2018 11:00:00 AM,17,12,3,3,59,229.01,1,2662,65,5,279.86,23,2,24,25660,862,575.71
18.52,850.9,28.8,16330,88170,5/10/2018 10:00:00 PM,5/10/2018 10:00:00 PM,10,14,3,3,49,28.96,1,2804,58,5,286.16,55,2,24,56216,864,583.43
50.9,935.79,27.55,17498,34378,5/2/2018 7:00:00 AM,5/2/2018 7:00:00 AM,27,20,3,3,125,823.23,1,2971,91,5,313.61,301,2,24,32786,866,665.46
52.68,880.07,28.03,16788,31866,5/16/2018 7:00:00 AM,5/16/2018 7:00:00 AM,26,16,3,3,55,963.27,1,2809,77,4,278.8,926,1,24,29758,870,562.19
51.67,341.08,27.08,16922,32749,5/22/2018 7:00:00 AM,5/22/2018 7:00:00 AM,34,16,3,3,48,553.2,1,2828,83,5,291.22,72,2,24,29611,870,596.91
47.05,851.34,20.8,9419,20018,5/6/2018 5:00:00 PM,5/6/2018 5:00:00 PM,556,9,3,3,32,805.6,1,1410,899,2,177.73,26,1,24,19139,873,269.91
21.29,183.43,28.46,15904,74689,5/24/2018 11:00:00 AM,5/24/2018 11:00:00 AM,22,16,3,3,70,312.24,1,2845,75,5,307.83,157,2,24,48871,873,603.73
52.67,570.37,25.76,15127,28718,5/28/2018 11:00:00 AM,5/28/2018 11:00:00 AM,111,21,3,3,36,895.46,1,2389,152,3,253.38,652,1,24,27384,874,468.29
52.69,48.42,27.82,17057,32374,5/23/2018 9:00:00 AM,5/23/2018 9:00:00 AM,15,17,3,3,78,342.38,1,2933,68,5,285.54,280,2,24,30588,876,642.91
39.3,282.63,28.13,14723,37461,5/4/2018 2:00:00 AM,5/4/2018 2:00:00 AM,9,18,3,3,56,574.94,1,2823,47,5,351.65,21,2,24,31942,877,671.89
51.05,796.2,27.74,15904,31155,5/3/2018 11:00:00 AM,5/3/2018 11:00:00 AM,23,16,3,3,68,123.48,1,2849,75,5,299.44,317,2,24,29608,882,619.81
52.58,792.19,25.64,14420,27424,5/28/2018 1:00:00 PM,5/28/2018 1:00:00 PM,25,12,3,3,36,43.89,1,2459,63,4,263.22,710,1,24,26031,885,467.24
52.75,255.7,27.95,15471,29329,5/16/2018 11:00:00 AM,5/16/2018 11:00:00 AM,45,15,3,3,43,807.86,1,2707,93,4,278.19,61,2,24,27680,886,585.95
51.14,57.78,27.68,16301,31875,5/3/2018 10:00:00 AM,5/3/2018 10:00:00 AM,36,18,3,3,79,397.02,1,2910,91,5,304.84,364,2,24,30312,888,644.97
24.45,740.58,27.54,19794,80951,5/3/2018 11:00:00 PM,5/3/2018 11:00:00 PM,15,535.8,3,3,116,629.5,1,3027,77,14,358.86,983,3,24,56597,893,1
24.07,478.38,27.85,16167,67161,5/24/2018 12:00:00 PM,5/24/2018 12:00:00 PM,15,16,3,3,71,122.23,1,2857,69,5,303.69,82,2,24,42327,894,583.27
51.72,790.68,26.24,16411,31731,5/2/2018 10:00:00 AM,5/2/2018 10:00:00 AM,31,31,3,3,55,111.08,1,2977,82,5,301.18,276,2,24,30171,914,630.84
50.34,707.45,26.71,17435,34636,5/3/2018 9:00:00 AM,5/3/2018 9:00:00 AM,35,20,3,3,53,207.27,1,2962,83,7,300.11,586,2,24,32985,920,830.94
53.26,669.93,26.54,16786,31519,5/24/2018 7:00:00 AM,5/24/2018 7:00:00 AM,19,18,3,3,74,443.09,1,2908,74,5,293.36,65,2,24,29767,936,627.71
52.61,138.91,25.56,16711,31760,5/2/2018 9:00:00 AM,5/2/2018 9:00:00 AM,45,19,3,3,43,932.51,1,2964,92,4,298.81,231,2,24,30102,938,599.79
52.22,332.35,25.85,17350,33224,5/23/2018 7:00:00 AM,5/23/2018 7:00:00 AM,24,18,3,3,101,378.54,1,2883,87,5,299.86,181,2,24,31095,948,594.35
44.44,123.36,25.01,16687,37554,5/8/2018 7:00:00 AM,5/8/2018 7:00:00 AM,25,18,3,3,57,846.64,1,2764,75,4,279.4,959,1,24,32802,950,562.88
50.96,986.92,24.92,18111,35538,5/15/2018 3:00:00 AM,5/15/2018 3:00:00 AM,12,11,3,3,3111,583.33,1,3653,323,5,344.65,861,1,24,33800,954,502.62
17.08,412.66,30.23,17168,100531,5/11/2018 8:00:00 PM,5/11/2018 8:00:00 PM,12,15,3,3,58,892.99,1,2867,67,4,303.02,157,2,25,65435,828,563.52
17.69,857.35,30.15,16678,94302,5/11/2018 9:00:00 PM,5/11/2018 9:00:00 PM,16,15,3,3,86,306.26,1,2904,76,5,304.28,113,2,25,61348,829,588.37
47.7,881.85,25.3,12241,25662,5/28/2018 4:00:00 AM,5/28/2018 4:00:00 AM,607,11,3,3,47,669.62,1,1864,853,3,220.8,397,1,25,24357,830,399
10.34,585.07,29.15,19238,186098,5/18/2018 8:00:00 PM,5/18/2018 8:00:00 PM,33,16,3,3,72,711.73,1,2942,92,5,315.03,433,2,25,112231,830,674.77
11.02,310.78,27.85,17777,161297,5/21/2018 10:00:00 PM,5/21/2018 10:00:00 PM,21,14,3,3,55,246.56,1,2819,76,5,311,941,1,25,94751,831,529.54
52.77,536.18,29.82,16038,30393,5/11/2018 9:00:00 AM,5/11/2018 9:00:00 AM,28,16,3,3,53,561.19,1,2912,83,5,281.98,181,2,25,28785,837,661.84
51.09,542.28,28.2,17876,34992,5/22/2018 8:00:00 AM,5/22/2018 8:00:00 AM,23,20,3,3,41,462.72,1,3116,73,5,279.24,318,2,25,31842,838,664.04
18.8,707.33,29.1,17938,95424,5/3/2018 10:00:00 PM,5/3/2018 10:00:00 PM,14,17,3,3,156,176.88,1,3225,89,5,298.47,294,2,25,60855,841,570.67
8.73,917,29.1,19814,226929,5/9/2018 10:00:00 PM,5/9/2018 10:00:00 PM,15,17,3,3,60,381.64,1,2873,69,5,319.29,406,2,25,127262,842,614.7
53.07,33.95,28.79,16630,31339,5/3/2018 8:00:00 AM,5/3/2018 8:00:00 AM,16,18,3,3,59,677.22,1,2892,64,5,290.88,327,2,25,29587,847,658.79
46.44,744.42,24.16,12755,27465,5/21/2018 1:00:00 AM,5/21/2018 1:00:00 AM,592,29,3,3,32,437.61,1,1819,826,3,162.16,285,1,25,26097,849,377.06
52.74,675.72,28.6,16346,30993,5/9/2018 9:00:00 AM,5/9/2018 9:00:00 AM,39,16,3,3,41,152.29,1,2835,88,5,289.68,198,2,25,29213,850,630.98
50.9,479.67,26.5,14124,27749,5/21/2018 12:00:00 PM,5/21/2018 12:00:00 PM,79,13,3,3,53,902.5,1,2584,122,5,279.83,186,2,25,26314,850,643.52
16.37,557.12,28.41,16979,103740,5/15/2018 10:00:00 PM,5/15/2018 10:00:00 PM,25,16,3,3,53,283.19,1,2818,77,5,283.8,96,2,25,65070,853,596.98
20.18,681.4,27.71,17764,88042,5/1/2018 9:00:00 PM,5/1/2018 9:00:00 PM,50,16,3,3,55,689.45,1,2925,105,4,286.22,121,2,25,59032,853,553.39
53.16,609.32,27.71,17801,33486,5/8/2018 1:00:00 PM,5/8/2018 1:00:00 PM,28,18,3,3,44,368.77,1,3417,79,5,297.78,389,2,25,31727,856,688.39
51.21,895.67,26.2,14284,27891,5/21/2018 11:00:00 AM,5/21/2018 11:00:00 AM,91,14,3,3,79,303.4,1,2578,139,5,274.81,140,2,25,26375,857,583.44
11.13,241.85,28.01,19721,177222,5/22/2018 10:00:00 PM,5/22/2018 10:00:00 PM,19,16,3,3,256,698.56,1,3088,122,5,318.84,206,2,25,102886,862,595.48
51.98,112.68,27.65,16634,32002,5/18/2018 9:00:00 AM,5/18/2018 9:00:00 AM,26,16,3,3,506,317.82,1,3110,143,5,306.79,35,2,25,30308,878,590.26
47.16,876.89,23.38,13289,28177,5/14/2018 1:00:00 AM,5/14/2018 1:00:00 AM,637,12,3,3,30,403.52,1,1822,711,3,154.91,258,1,25,26784,879,353.52
51.2,56.79,25.86,14916,29132,5/14/2018 11:00:00 AM,5/14/2018 11:00:00 AM,44,14,3,3,80,116.25,1,2830,94,5,289.77,66,2,25,27525,879,606.45
16.94,347.98,27.75,17644,104138,5/25/2018 7:00:00 PM,5/25/2018 7:00:00 PM,19,15,3,3,116,381.23,1,3044,82,5,325.64,134,2,25,65785,880,597.05
51.78,188.24,27.73,15676,30277,5/9/2018 10:00:00 AM,5/9/2018 10:00:00 AM,24,17,3,3,39,161.34,1,2870,73,5,293.02,161,2,25,28613,881,606.59
53.5,651.83,27.61,16326,30514,5/9/2018 8:00:00 AM,5/9/2018 8:00:00 AM,21,16,3,3,56,188.48,1,2817,73,5,275.58,111,2,25,28853,882,612.47
17.49,546.07,27.55,16522,94489,5/18/2018 1:00:00 PM,5/18/2018 1:00:00 PM,20,13,3,3,50,166.78,1,2919,68,5,319.53,84,2,25,65410,886,614.02
53.45,567.44,27.86,17394,32543,5/24/2018 8:00:00 AM,5/24/2018 8:00:00 AM,25,21,3,3,63,552.46,1,3101,81,5,303.68,174,2,25,30719,889,653.53
