% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
45.38,919.4,28.88,11195,24670,3/31/2018 3:00:00 AM,3/31/2018 3:00:00 AM,1,11,4,4,185,351.5,1,1811,74,3,214.46,281,1,14,23694,860,298.93
46.44,297.38,28.64,9191,19792,2/10/2018 3:00:00 AM,2/10/2018 3:00:00 AM,3,11,4,4,84,735.91,1,1734,38,2,207.54,190,1,14,18947,870,300.7
40.67,63.08,29.11,11286,27748,4/15/2018 3:00:00 PM,4/15/2018 3:00:00 PM,473,10,4,4,5281,839.04,1,1894,727,2,199.36,170,1,14,26913,870,265.45
39.57,685.11,27.89,11372,28738,5/5/2018 2:00:00 PM,5/5/2018 2:00:00 PM,119,27,4,4,36,247.9,1,1574,142,2,184.54,435,1,14,27821,871,258.54
44.63,121.15,28.2,11960,26797,5/6/2018 11:00:00 AM,5/6/2018 11:00:00 AM,232,27,4,4,52,573.5,1,1580,277,2,182.86,484,1,14,25981,872,486.62
47.3,814.55,28.21,10652,22518,2/18/2018 2:00:00 PM,2/18/2018 2:00:00 PM,412,10,4,4,341,75.44,1,2014,529,2,219.62,422,1,14,21391,872,249.75
47.08,499.36,28.72,10691,22706,5/12/2018 2:00:00 AM,5/12/2018 2:00:00 AM,2,11,4,4,33,361.61,1,1728,28,2,206.25,84,1,14,21654,874,263.29
22.37,124.09,27.24,10277,45934,2/17/2018 2:00:00 AM,2/17/2018 2:00:00 AM,2,11,4,4,59,317.14,1,1872,28,3,217.56,283,1,14,35047,874,337.16
13.53,12.21,26.42,10889,80481,1/27/2018 2:00:00 AM,1/27/2018 2:00:00 AM,2,11,4,4,53,757.2,1,1772,30,3,264.52,301,1,14,49246,875,352.74
48.59,502.8,27.97,10580,21775,5/6/2018 7:00:00 AM,5/6/2018 7:00:00 AM,51,21,4,4,118,363.73,1,1547,92,2,184.28,90,1,14,20929,875,259.67
47.16,77.78,27.7,11968,25379,5/5/2018 12:00:00 PM,5/5/2018 12:00:00 PM,90,19,4,4,67,948.75,1,1606,122,2,186.63,361,1,14,24472,877,876.26
48.14,100.23,27.6,12201,25344,5/5/2018 7:00:00 AM,5/5/2018 7:00:00 AM,1,13,4,4,73,462.28,1,1645,35,2,187.51,170,1,14,24430,878,306.77
44.44,981.26,27.35,9910,22302,5/19/2018 10:00:00 AM,5/19/2018 10:00:00 AM,2,8,4,4,144,547.29,1,1865,38,2,228.25,22,1,14,21260,878,234.37
45.96,909.16,28.3,9869,21471,4/22/2018 2:00:00 PM,4/22/2018 2:00:00 PM,397,12,4,4,49,259.97,1,1582,464,2,180.37,64,1,14,20642,884,256.19
47.07,420.27,28.07,9610,20416,3/31/2018 4:00:00 AM,3/31/2018 4:00:00 AM,3,10,4,4,189,81.37,1,1704,67,3,203.63,165,1,14,19474,887,275.02
43.74,204.96,27.77,11675,26694,5/20/2018 3:00:00 PM,5/20/2018 3:00:00 PM,441,11,4,4,2318,517.29,1,1946,582,2,195.24,158,1,14,25753,888,246.01
45.84,716.59,28.27,9654,21060,5/12/2018 4:00:00 AM,5/12/2018 4:00:00 AM,3,12,4,4,59,436.78,1,1664,36,2,203.58,7,1,14,19989,890,258.66
45.55,104.89,28.13,10344,22707,4/14/2018 4:00:00 AM,4/14/2018 4:00:00 AM,3,13,4,4,178,416.7,1,1838,65,3,202.53,302,1,14,21753,894,303.62
26.36,764.38,26.99,10015,37996,5/5/2018 4:00:00 AM,5/5/2018 4:00:00 AM,8,10,4,4,60,264.73,1,1682,39,3,214.9,195,1,14,29913,896,318.17
48.87,980.46,27.93,9953,20365,3/18/2018 6:00:00 AM,3/18/2018 6:00:00 AM,22,9,4,4,856,319.14,1,2034,96,2,268.92,44,1,14,19413,899,218.44
21.01,772.55,27.24,9366,44578,2/3/2018 2:00:00 AM,2/3/2018 2:00:00 AM,6,10,4,4,43,961.87,1,1715,31,2,223,113,1,14,30702,904,300.41
36.18,675.49,27.14,11435,31609,4/21/2018 3:00:00 AM,4/21/2018 3:00:00 AM,1,11,4,4,71,925.76,1,1804,41,4,209.84,697,1,14,26030,917,688.41
46.03,681.96,27.25,9502,20641,4/14/2018 5:00:00 AM,4/14/2018 5:00:00 AM,2,11,4,4,155,463.1,1,1772,57,3,198.82,206,1,14,19797,919,303.22
46.79,849.61,26.21,12083,25822,5/5/2018 9:00:00 AM,5/5/2018 9:00:00 AM,11,17,4,4,44,45.47,1,1519,35,3,173.8,410,1,14,24958,926,326.12
47.17,603.11,25.68,9021,19126,1/6/2018 4:00:00 AM,1/6/2018 4:00:00 AM,3,11,4,4,69,978.17,1,1593,40,3,226.87,366,1,14,18298,934,308.3
46.52,233.51,27,10410,22376,4/14/2018 2:00:00 AM,4/14/2018 2:00:00 AM,2,11,4,4,84,823.72,1,1742,39,2,188.82,168,1,14,21520,935,297.8
44.07,854.97,26.32,11665,26472,5/6/2018 10:00:00 AM,5/6/2018 10:00:00 AM,323,136.65,4,4,41,156.25,1,1617,398,4,178.66,587,1,14,25672,939,1
14.44,230.67,25.56,12793,88616,5/19/2018 1:00:00 AM,5/19/2018 1:00:00 AM,8,11,4,4,59,297.71,1,1815,43,3,226.86,275,1,14,53846,940,323.34
48.99,871.24,25.59,10646,21733,3/31/2018 2:00:00 AM,3/31/2018 2:00:00 AM,9,10,4,4,179,711.01,1,1820,73,3,218.32,293,1,14,20859,979,317.63
50.19,840.86,29.61,11599,23111,2/17/2018 5:00:00 PM,2/17/2018 5:00:00 PM,242,13,4,4,540,923.76,1,2194,385,3,205.87,476,1,15,22157,813,287.74
44.52,570.74,28.05,10151,22800,2/20/2018 12:00:00 AM,2/20/2018 12:00:00 AM,15,12,4,4,37,520.21,1,1916,41,2,197.51,186,1,15,21545,822,273.81
21.29,592.18,29.01,11797,55404,1/13/2018 1:00:00 AM,1/13/2018 1:00:00 AM,6,10,4,4,59,705.56,1,2013,41,3,260.34,445,1,15,41395,823,386.92
19.48,377.18,29.89,9496,48736,3/17/2018 3:00:00 AM,3/17/2018 3:00:00 AM,2,10,4,4,30,746.3,1,1662,32,2,216.45,79,1,15,37858,826,273.96
24.61,757.64,29.82,11892,48315,4/28/2018 3:00:00 AM,4/28/2018 3:00:00 AM,2,17,4,4,391,423.98,1,2150,184,3,210.87,211,1,15,39019,826,319.62
24.71,40.76,28.29,10095,40861,1/20/2018 3:00:00 AM,1/20/2018 3:00:00 AM,4,11,4,4,136,828.31,1,1816,48,3,240.83,337,1,15,30610,830,369.73
48.14,764.02,27.72,10074,20928,2/19/2018 11:00:00 PM,2/19/2018 11:00:00 PM,13,12,4,4,36,492.01,1,1862,41,2,203.65,266,1,15,19931,831,268.72
45.2,593.82,29.19,12140,26858,5/5/2018 3:00:00 PM,5/5/2018 3:00:00 PM,208,29,4,4,49,584.15,1,1689,256,2,190.11,479,1,15,25883,831,299.02
24.67,228.22,28.02,9827,39841,1/20/2018 2:00:00 AM,1/20/2018 2:00:00 AM,4,10,4,4,49,567.47,1,1824,31,3,247.12,271,1,15,29816,839,346.94
39.68,940.1,29.31,13730,34600,5/6/2018 3:00:00 PM,5/6/2018 3:00:00 PM,483,17,4,4,6909,120.74,1,2918,734,3,202.88,453,1,15,33722,839,439.49
44.75,314.49,27.5,10861,24268,5/28/2018 10:00:00 PM,5/28/2018 10:00:00 PM,7,11,4,4,29,201.47,1,1995,32,2,192.92,284,1,15,23228,841,263.04
47.77,123.11,29.33,11677,24443,3/31/2018 4:00:00 PM,3/31/2018 4:00:00 PM,6,10,4,4,136,882.13,1,2076,43,3,240.72,369,1,15,23325,847,338.4
22.65,693.45,27.87,11279,49806,2/17/2018 1:00:00 AM,2/17/2018 1:00:00 AM,5,12,4,4,58,979.27,1,2084,34,2,233.64,339,1,15,33371,849,325.24
44.95,769.61,27.2,10672,23742,5/28/2018 9:00:00 PM,5/28/2018 9:00:00 PM,19,11,4,4,29,176.47,1,1959,45,2,192.39,183,1,15,22745,850,257.69
44.39,148.14,28.93,11641,26227,5/6/2018 2:00:00 PM,5/6/2018 2:00:00 PM,297,24,4,4,45,451.36,1,1834,386,3,185.57,733,1,15,25336,850,500.4
41.73,577.26,28.96,10300,24682,3/3/2018 2:00:00 AM,3/3/2018 2:00:00 AM,2,16,4,4,68,329.08,1,1981,35,3,243.03,310,1,15,21455,858,347.72
47.88,102.04,28.28,12133,25340,5/5/2018 4:00:00 PM,5/5/2018 4:00:00 PM,330,31,4,4,62,733.28,1,1653,370,2,188.22,424,1,15,24410,860,304.61
24.13,530.63,28.44,15290,63351,4/21/2018 1:00:00 AM,4/21/2018 1:00:00 AM,3,12,4,4,76,93.16,1,4423,41,3,225.58,434,1,15,43489,871,328.06
45.64,301.18,26.44,11089,24299,5/28/2018 8:00:00 PM,5/28/2018 8:00:00 PM,16,12,4,4,27,289.85,1,2038,41,2,195.81,217,1,15,23270,876,264.21
25.19,843.05,28.16,10897,43267,5/5/2018 2:00:00 AM,5/5/2018 2:00:00 AM,2,10,4,4,43,732.85,1,1729,29,2,223.7,138,1,15,34005,877,277.97
46.45,859,28.08,9622,20717,3/3/2018 6:00:00 AM,3/3/2018 6:00:00 AM,2,15,4,4,380,208.73,1,1931,72,3,227.2,259,1,15,19835,878,297.49
32.38,657.28,27.6,10387,32077,5/5/2018 5:00:00 AM,5/5/2018 5:00:00 AM,2,10,4,4,136,839.71,1,1817,53,3,225.15,466,1,15,26938,880,333.74
24.75,752.82,28.52,10827,43752,3/24/2018 2:00:00 AM,3/24/2018 2:00:00 AM,10,11,4,4,162,311.69,1,2064,66,3,243.39,273,1,15,31946,880,325.44
47.36,780.87,27.95,12996,27440,5/6/2018 1:00:00 PM,5/6/2018 1:00:00 PM,641,432.13,4,4,34,797.45,1,2610,786,4,187.39,789,1,15,26546,882,1
46.86,373.51,28.4,11159,23813,4/14/2018 1:00:00 AM,4/14/2018 1:00:00 AM,2,12,4,4,58,666.02,1,1882,36,2,199.64,249,1,15,22868,885,284.85
37.33,139.42,28.09,10598,28390,3/10/2018 2:00:00 AM,3/10/2018 2:00:00 AM,4,11,4,4,93,436.99,1,2070,36,3,248.04,365,1,15,25118,894,355.35
47.69,867.6,27.45,12791,26822,5/6/2018 12:00:00 PM,5/6/2018 12:00:00 PM,702,16,4,4,43,359.99,1,2108,816,4,198.19,672,1,15,25997,899,391.67
47.31,580.37,27.72,10436,22059,2/24/2018 3:00:00 AM,2/24/2018 3:00:00 AM,19,12,4,4,346,994.84,1,1946,87,2,197.78,269,1,15,21039,901,312.18
51.9,493.49,25.96,10408,20055,1/26/2018 5:00:00 AM,1/26/2018 5:00:00 AM,7,14,4,4,46,122.89,1,1931,39,3,207.33,273,1,15,18833,904,337.17
11.78,34.02,25.59,11982,101726,1/27/2018 1:00:00 AM,1/27/2018 1:00:00 AM,15,12,4,4,43,878.09,1,1951,45,3,262.25,397,1,15,62331,904,353.02
49.25,821.9,26.64,12756,25902,5/5/2018 6:00:00 AM,5/5/2018 6:00:00 AM,13,15,4,4,66,57.62,1,1748,44,3,188.71,439,1,15,24923,911,405.12
26.46,872.29,26.57,11346,42882,5/12/2018 1:00:00 AM,5/12/2018 1:00:00 AM,2,10,4,4,45,767.51,1,1870,32,2,220.43,140,1,15,29885,951,278.76
28.93,377.08,25.72,12511,43249,4/28/2018 2:00:00 AM,4/28/2018 2:00:00 AM,3,14,4,4,199,484.28,1,2036,96,6,236.6,111,2,15,35014,971,907.56
50.11,813.55,30.2,11723,23394,3/31/2018 12:00:00 AM,3/31/2018 12:00:00 AM,5,11,4,4,161,330.8,1,2130,64,3,220.16,382,1,16,22319,819,317.07
23.78,463.99,30.04,11345,47699,3/17/2018 12:00:00 AM,3/17/2018 12:00:00 AM,16,11,4,4,91,363.95,1,2211,51,3,255.48,446,1,16,33559,824,365.98
47.7,608.81,27.98,11548,24210,2/20/2018 1:00:00 AM,2/20/2018 1:00:00 AM,14,13,4,4,44,983.85,1,2073,47,2,179.38,290,1,16,23085,825,296.88
46.82,47.08,29.45,12651,27021,5/4/2018 4:00:00 AM,5/4/2018 4:00:00 AM,7,25,4,4,43,581.58,1,2243,41,3,240.99,603,1,16,25650,834,410.69
46.74,497.67,26.73,11200,23964,1/16/2018 1:00:00 AM,1/16/2018 1:00:00 AM,5,13,4,4,38,219.26,1,1928,39,3,176.08,320,1,16,22832,835,316.32
49.63,93.13,27.49,10074,20298,2/19/2018 9:00:00 PM,2/19/2018 9:00:00 PM,19,12,4,4,43,499.72,1,1905,45,2,209.79,325,1,16,19309,837,297
15.16,691.25,27.92,12107,79873,1/20/2018 1:00:00 AM,1/20/2018 1:00:00 AM,7,12,4,4,45,762.43,1,2061,37,3,257.69,500,1,16,58577,840,422.75
44.77,594.43,27.45,10738,23983,5/28/2018 11:00:00 PM,5/28/2018 11:00:00 PM,8,10,4,4,26,124.1,1,1963,32,2,194.09,74,1,16,23018,843,268.17
48.13,753.27,26.77,10109,21002,1/3/2018 3:00:00 AM,1/3/2018 3:00:00 AM,6,11,4,4,66,571.11,1,2167,36,4,242.37,539,1,16,19991,847,419.2
50.71,70.14,28.3,11914,23496,4/7/2018 1:00:00 AM,4/7/2018 1:00:00 AM,2,13,4,4,164,720.57,1,2197,61,9,252.41,524,2,16,22378,853,465.84
45.92,18.63,26.79,11922,25961,5/28/2018 7:00:00 PM,5/28/2018 7:00:00 PM,41,12,4,4,31,576.44,1,2219,68,2,205.55,410,1,16,24868,862,302.23
42.53,784.55,28.72,10837,25482,2/24/2018 2:00:00 AM,2/24/2018 2:00:00 AM,3,12,4,4,51,746.21,1,1983,30,3,219.97,465,1,16,22941,867,433.24
49.71,80.28,26.56,10131,20378,2/19/2018 8:00:00 PM,2/19/2018 8:00:00 PM,11,12,4,4,41,597.67,1,1926,38,2,219.38,318,1,16,19367,868,292.06
26.36,842.09,27.29,9500,36042,1/7/2018 10:00:00 AM,1/7/2018 10:00:00 AM,2,9,4,4,32,506.34,1,2657,27,2,234.58,43,1,16,34576,874,228.21
20.94,7.78,28.14,10362,49482,2/3/2018 1:00:00 AM,2/3/2018 1:00:00 AM,15,9,4,4,46,555.33,1,1961,44,3,247.21,294,1,16,34913,876,366.18
46.53,178.29,24.08,7088,15233,1/2/2018 12:00:00 AM,1/2/2018 12:00:00 AM,1,426.49,4,4,40,163.6,1,1315,20,604.46,1,990.76,737,16,14360,881,8
38.27,845.15,27.83,13124,34296,5/4/2018 2:00:00 AM,5/4/2018 2:00:00 AM,8,31,4,4,49,780.63,1,2217,43,4,237.3,804,1,16,30509,886,472.97
24.65,963.41,27.77,16517,67016,4/21/2018 12:00:00 AM,4/21/2018 12:00:00 AM,8,12,4,4,63,157.7,1,5704,45,3,229.01,420,1,16,45073,897,338.39
50.15,184.3,27.75,10785,21505,2/10/2018 1:00:00 AM,2/10/2018 1:00:00 AM,8,13,4,4,73,242.38,1,2072,43,3,240.14,407,1,16,20421,900,367.05
23.75,800,27.61,12547,52840,4/21/2018 2:00:00 AM,4/21/2018 2:00:00 AM,12,153.44,4,4,53,584.91,1,1841,43,8,236.27,503,2,16,40058,900,1
52.56,802.23,25.93,11114,21144,1/26/2018 7:00:00 AM,1/26/2018 7:00:00 AM,7,12,4,4,55,437.93,1,2291,44,3,221.04,374,1,16,19931,905,358.3
48.43,647.81,27.73,11820,24407,4/14/2018 12:00:00 AM,4/14/2018 12:00:00 AM,9,13,4,4,51,187.28,1,2067,42,3,205.17,445,1,16,23353,909,348.63
20.4,729.99,27.12,11335,55573,5/5/2018 1:00:00 AM,5/5/2018 1:00:00 AM,5,12,4,4,46,102.22,1,1806,35,3,229.53,229,1,16,38695,912,304.32
51.65,290.18,25.68,10259,19861,1/26/2018 6:00:00 AM,1/26/2018 6:00:00 AM,7,14,4,4,45,353.55,1,1932,40,3,215.28,298,1,16,18742,915,361.55
22.65,71.06,26.85,13088,57783,4/28/2018 12:00:00 AM,4/28/2018 12:00:00 AM,4,17,4,4,57,920.11,1,2183,40,2,216.62,327,1,16,38719,926,339.26
13.42,629.02,26.42,12055,89806,3/3/2018 1:00:00 AM,3/3/2018 1:00:00 AM,8,12,4,4,55,526.37,1,2201,41,3,271.31,384,1,16,50574,947,360.1
20.51,571.74,30.14,11131,54278,3/17/2018 1:00:00 AM,3/17/2018 1:00:00 AM,3,11,4,4,93,819.03,1,1966,44,2,234.04,240,1,17,39345,819,307.7
47.07,125.91,29.96,12590,26747,3/16/2018 3:00:00 AM,3/16/2018 3:00:00 AM,8,17,4,4,83,216.4,1,2455,52,5,223.19,862,1,17,25312,819,631.98
49.63,711.07,30.13,12337,24858,3/30/2018 11:00:00 PM,3/30/2018 11:00:00 PM,5,11,4,4,151,626.15,1,2242,64,3,230.43,521,1,17,23677,821,358.47
22.38,88.86,28.19,12334,55112,5/1/2018 4:00:00 AM,5/1/2018 4:00:00 AM,11,12,4,4,43,117.07,1,2051,45,3,208.37,298,1,17,36887,821,321.31
38.49,509.63,28.24,12048,31297,1/26/2018 4:00:00 AM,1/26/2018 4:00:00 AM,9,337,4,4,53,573.41,1,2074,53,3,221.21,760,1,17,30008,822,423.07
47.34,845.53,27.07,11955,25254,1/16/2018 2:00:00 AM,1/16/2018 2:00:00 AM,4,14,4,4,31,93.61,1,2112,36,4,199.09,540,1,17,24060,826,370.72
45.52,133.59,27.71,11321,24871,2/19/2018 7:00:00 PM,2/19/2018 7:00:00 PM,51,13,4,4,50,8.02,1,2233,85,6,197.75,42,2,17,23760,826,882.96
45.52,152.72,25.95,9183,20175,3/25/2018 3:00:00 AM,3/25/2018 3:00:00 AM,32,608.13,4,4,115,158.7,1,1605,68,590.14,1,131.41,848,17,19412,826,9
48,378.04,27.08,10933,22776,1/16/2018 3:00:00 AM,1/16/2018 3:00:00 AM,11,12,4,4,32,626.82,1,2112,42,3,243.79,358,1,17,21610,827,331.97
14.09,786.29,28.79,13011,92360,5/19/2018 12:00:00 AM,5/19/2018 12:00:00 AM,6,14,4,4,46,204.56,1,2012,39,3,241.38,536,1,17,55944,831,356.07
49.41,897.83,28.13,14956,30270,4/4/2018 1:00:00 AM,4/4/2018 1:00:00 AM,6,20,4,4,171,94.4,1,2508,80,4,200.7,647,1,17,28788,832,404.92
21.22,487.4,28.69,15374,72464,4/25/2018 1:00:00 AM,4/25/2018 1:00:00 AM,13,15,4,4,186,149.1,1,2511,83,4,214.43,653,1,17,53256,834,407.41
48,758.96,29.59,12113,25234,2/16/2018 3:00:00 AM,2/16/2018 3:00:00 AM,16,17,4,4,54,519.64,1,2313,51,3,213.28,473,1,17,24059,836,389.81
19.99,214.09,29.66,11823,59135,3/24/2018 1:00:00 AM,3/24/2018 1:00:00 AM,4,12,4,4,171,659.53,1,2159,56,4,278.43,617,1,17,38915,837,366.92
50.03,864.08,29.57,12945,25877,2/9/2018 4:00:00 AM,2/9/2018 4:00:00 AM,11,515.82,4,4,39,0.2,1,2310,45,21,233.98,37,5,17,24602,837,1
53.2,34.99,20.27,9914,18635,2/11/2018 5:00:00 PM,2/11/2018 5:00:00 PM,435,10,4,4,56,757.46,1,1536,647,2,190.06,107,1,17,17746,838,321.92
52.31,593.42,27.75,11006,21041,1/26/2018 12:00:00 PM,1/26/2018 12:00:00 PM,9,13,4,4,36,443.8,1,2123,41,3,239.23,534,1,17,19901,845,397.31
49.54,199.65,25.05,8232,16618,1/2/2018 1:00:00 AM,1/2/2018 1:00:00 AM,2,49.96,4,4,33,228.21,1,1430,23,279.79,2,980.78,933,17,15837,845,9
51.34,886.39,26.8,9613,18725,1/3/2018 4:00:00 AM,1/3/2018 4:00:00 AM,5,11,4,4,79,0.69,1,1972,41,3,228.8,233,1,17,17681,847,317.91
23,514.89,28.79,14127,61414,5/25/2018 11:00:00 PM,5/25/2018 11:00:00 PM,10,14,4,4,38,240.85,1,2448,43,3,245.86,528,1,17,43029,848,354.08
50.83,691.31,26.63,11005,21653,1/3/2018 2:00:00 AM,1/3/2018 2:00:00 AM,7,11,4,4,307,629.62,1,2329,71,3,244.13,472,1,17,20582,849,392.97
51.96,708.53,29.11,12327,23726,3/30/2018 11:00:00 AM,3/30/2018 11:00:00 AM,9,12,4,4,154,959.61,1,2248,71,3,223.88,634,1,17,22610,850,401.49
48.14,148.69,27.11,12972,26948,5/28/2018 6:00:00 PM,5/28/2018 6:00:00 PM,13,12,4,4,40,783.84,1,2326,46,2,222.51,435,1,17,25757,850,319.09
50.69,579.56,29.19,12606,24869,3/18/2018 5:00:00 AM,3/18/2018 5:00:00 AM,17,16,4,4,2275,773.27,1,3002,166,2,298.22,1,1,17,23505,857,244.25
48.05,65.77,26.93,10068,20950,2/19/2018 10:00:00 PM,2/19/2018 10:00:00 PM,25,13,4,4,40,644.53,1,1887,52,2,214.4,385,1,17,19969,857,301.18
16.69,456.33,29.19,12056,72239,3/10/2018 1:00:00 AM,3/10/2018 1:00:00 AM,6,12,4,4,93,607.08,1,2233,44,3,286.29,462,1,17,55349,860,389.17
43.23,160.94,21.74,6402,14809,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,0,204.12,4,4,67,173.15,1,1157,24,556.61,1,373.73,757,17,14029,864,8
51.5,67.21,27.31,11794,22901,1/5/2018 4:00:00 AM,1/5/2018 4:00:00 AM,10,15,4,4,106,405.44,1,2292,49,4,257.88,606,1,17,21669,865,458.61
44.85,713.22,28.39,12331,27492,5/4/2018 3:00:00 AM,5/4/2018 3:00:00 AM,5,27,4,4,43,746.48,1,2170,46,3,231.38,688,1,17,26139,868,428.09
47.68,693.5,26.4,12141,25466,5/1/2018 10:00:00 AM,5/1/2018 10:00:00 AM,8,13,4,4,76,101.29,1,2187,51,3,215.95,427,1,17,24133,876,334.11
50.63,891.71,26.52,11769,23245,1/4/2018 3:00:00 AM,1/4/2018 3:00:00 AM,8,16,4,4,45,998.88,1,2151,40,3,229.46,461,1,17,22047,879,406.79
38.82,140.01,21.36,8719,22460,3/25/2018 7:00:00 AM,3/25/2018 7:00:00 AM,67,340.5,4,4,42,153.18,1,1488,84,741.8,1,128.46,865,17,21280,882,9
45.95,603.02,28.42,14194,30892,5/25/2018 2:00:00 AM,5/25/2018 2:00:00 AM,11,19,4,4,39,957.84,1,2532,49,3,204.22,583,1,17,28138,888,410.01
47.97,868.13,28.08,16761,34939,4/20/2018 4:00:00 AM,4/20/2018 4:00:00 AM,19,625.8,4,4,76,41.65,1,2590,67,33,235.83,610,7,17,33380,890,2
55.03,248.53,26.66,11908,21641,1/5/2018 1:00:00 PM,1/5/2018 1:00:00 PM,11,15,4,4,65,456.93,1,2311,49,3,250.16,623,1,17,20472,892,431.91
21.54,975.2,27.49,13654,63392,5/4/2018 1:00:00 AM,5/4/2018 1:00:00 AM,14,29,4,4,51,170.99,1,2185,50,4,251.65,669,1,17,43007,896,458.21
50.56,202.42,27.69,14627,28930,3/30/2018 2:00:00 AM,3/30/2018 2:00:00 AM,6,13,4,4,160,256.63,1,2360,75,6,194.34,878,1,17,27711,897,533.62
23.12,736.41,25.94,12627,54622,5/1/2018 7:00:00 AM,5/1/2018 7:00:00 AM,24,12,4,4,55,987.59,1,2100,62,2,222.99,244,1,17,41279,899,305.11
21.63,456.72,27.88,12991,60069,5/12/2018 12:00:00 AM,5/12/2018 12:00:00 AM,6,13,4,4,51,276.62,1,2050,39,3,236.48,466,1,17,41628,903,351.57
49.81,1.99,26.76,11694,23477,4/7/2018 12:00:00 AM,4/7/2018 12:00:00 AM,7,14,4,4,130,543.83,1,2181,58,3,235.69,482,1,17,22349,906,347.09
23.28,304.08,27.23,12839,55161,5/5/2018 12:00:00 AM,5/5/2018 12:00:00 AM,5,16,4,4,62,281.89,1,2094,41,3,228.82,470,1,17,40033,907,358.17
48.51,570.17,26.81,12247,25246,5/3/2018 4:00:00 AM,5/3/2018 4:00:00 AM,18,14,4,4,43,868.73,1,2242,53,3,244.9,643,1,17,23683,912,449.06
52.43,493.88,25.15,11702,22321,1/26/2018 8:00:00 AM,1/26/2018 8:00:00 AM,8,14,4,4,49,777.24,1,2204,46,3,222.35,583,1,17,21067,938,439.67
49.26,686.52,26.68,13280,26961,4/13/2018 4:00:00 AM,4/13/2018 4:00:00 AM,14,24,4,4,65,672.94,1,2334,57,3,227.18,525,1,17,25586,941,428.89
25.94,160.75,25.72,12133,46778,4/28/2018 1:00:00 AM,4/28/2018 1:00:00 AM,3,14,4,4,171,972.48,1,2157,86,2,244.37,174,1,17,33040,970,290.13
52.39,285.44,23.45,11128,21242,1/3/2018 5:00:00 AM,1/3/2018 5:00:00 AM,6,13,4,4,47,577.11,1,2121,38,3,246.22,377,1,17,20086,981,381.16
53.38,929.06,28.53,13435,25170,3/20/2018 1:00:00 AM,3/20/2018 1:00:00 AM,17,15,4,4,96,929.38,1,2550,60,3,204.69,562,1,18,23750,814,418.22
51.5,501.05,30.38,11673,22666,2/10/2018 12:00:00 AM,2/10/2018 12:00:00 AM,5,13,4,4,49,387.87,1,2334,38,3,250.14,542,1,18,21434,815,401.19
44.07,154.92,24.37,8424,19116,3/25/2018 11:00:00 AM,3/25/2018 11:00:00 AM,30,159.22,4,4,116,179.32,1,1436,61,798.15,1,807.18,887,18,18288,818,9
46.22,942.59,29.99,13274,28716,3/16/2018 2:00:00 AM,3/16/2018 2:00:00 AM,13,15,4,4,88,151.43,1,2468,52,4,211.26,658,1,18,26356,819,449.77
47.7,184.15,29.13,11521,24153,3/21/2018 3:00:00 AM,3/21/2018 3:00:00 AM,16,13,4,4,113,392.54,1,2268,69,3,254.37,502,1,18,22948,824,375.47
50.88,965.4,29.81,14324,28151,3/30/2018 1:00:00 AM,3/30/2018 1:00:00 AM,8,14,4,4,171,490.68,1,2437,78,4,198.64,554,1,18,26824,826,419.59
51.19,216.24,29.09,11767,22986,3/21/2018 4:00:00 AM,3/21/2018 4:00:00 AM,9,13,4,4,100,351.22,1,2307,54,3,258.36,478,1,18,21662,826,379.24
20.13,810.17,28.42,13591,67500,5/2/2018 12:00:00 AM,5/2/2018 12:00:00 AM,14,13,4,4,52,769.15,1,2256,52,3,236.53,656,1,18,50588,826,420.88
49.04,962.82,27.47,15213,31025,4/3/2018 1:00:00 AM,4/3/2018 1:00:00 AM,11,15,4,4,154,890.4,1,2443,79,4,201.58,766,1,18,29585,827,467.47
14.41,429.43,28.13,15329,106406,5/8/2018 2:00:00 AM,5/8/2018 2:00:00 AM,13,15,4,4,55,292.94,1,2439,56,4,226.05,679,1,18,72846,827,436.62
22.53,154.67,27.81,14599,64792,5/1/2018 2:00:00 AM,5/1/2018 2:00:00 AM,31,15,4,4,54,393.59,1,2243,72,3,206.36,483,1,18,52028,828,341.62
35.25,615.2,29.04,15783,44778,5/9/2018 2:00:00 AM,5/9/2018 2:00:00 AM,11,15,4,4,394,211.52,1,2727,199,4,217.77,590,1,18,38415,829,439.38
50.22,366.47,29.16,14868,29607,4/18/2018 1:00:00 AM,4/18/2018 1:00:00 AM,8,15,4,4,139,157.04,1,2590,73,4,207.76,564,1,18,27959,830,394.66
22.13,150.1,29.77,12659,57197,3/16/2018 11:00:00 PM,3/16/2018 11:00:00 PM,15,12,4,4,80,296.77,1,2460,53,4,266.59,692,1,18,39457,830,436.75
36.82,746.77,26.81,11068,30060,1/16/2018 12:00:00 AM,1/16/2018 12:00:00 AM,4,10,4,4,31,594.46,1,1939,36,2,206.52,76,1,18,23960,832,264.9
20.66,380.19,28.3,14117,68316,5/2/2018 3:00:00 AM,5/2/2018 3:00:00 AM,11,15,4,4,70,309.01,1,2297,61,4,255.54,687,1,18,50992,832,466.5
