% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
56.54,970.32,28.55,15599,27591,3/23/2018 8:00:00 AM,3/23/2018 8:00:00 AM,16,16,4,4,528,254.01,1,3157,230,5,258.74,27,2,21,26118,867,578.15
52.4,625.45,28.47,14714,28081,3/30/2018 6:00:00 AM,3/30/2018 6:00:00 AM,12,15,4,4,162,902.63,1,2587,82,4,246.18,871,1,21,26750,869,531.95
43.65,454.46,28.38,14229,32594,3/2/2018 2:00:00 AM,3/2/2018 2:00:00 AM,5,19,4,4,69,475.06,1,2683,51,4,233.32,695,1,21,27917,872,465.52
51.87,32.44,27.75,13341,25722,3/21/2018 8:00:00 AM,3/21/2018 8:00:00 AM,10,15,4,4,131,478.56,1,2651,64,4,279.35,960,1,21,24366,872,517.63
50.62,633.28,27.89,13746,27155,3/22/2018 5:00:00 AM,3/22/2018 5:00:00 AM,7,15,4,4,112,124.16,1,2717,62,5,262.66,911,1,21,25755,877,530.95
51.38,553.15,28.26,13761,26781,3/2/2018 8:00:00 AM,3/2/2018 8:00:00 AM,9,16,4,4,75,337.94,1,2680,58,4,246.39,789,1,21,25340,878,480.59
51.74,252.03,26.84,14700,28414,3/27/2018 5:00:00 AM,3/27/2018 5:00:00 AM,11,15,4,4,117,275.98,1,2634,67,4,234.61,685,1,21,27062,878,459.46
20.22,628.26,27.55,16189,80062,3/1/2018 1:00:00 AM,3/1/2018 1:00:00 AM,9,17,4,4,61,397.22,1,2978,55,5,231,42,2,21,57460,890,589.22
51.51,748.77,26.35,12815,24880,3/20/2018 4:00:00 AM,3/20/2018 4:00:00 AM,11,15,4,4,88,777.12,1,2450,54,3,236.21,621,1,21,23489,891,404.69
52.61,906.26,27.9,14881,28283,3/30/2018 1:00:00 PM,3/30/2018 1:00:00 PM,13,14,4,4,166,556.22,1,2864,85,4,257.38,871,1,21,26982,891,522.49
48.75,905.5,20.81,9696,19889,3/4/2018 6:00:00 PM,3/4/2018 6:00:00 PM,408,11,4,4,32,302.72,1,1577,503,3,180.07,289,1,21,18980,891,392.36
51.97,871.61,27.22,15822,30446,3/29/2018 2:00:00 AM,3/29/2018 2:00:00 AM,17,15,4,4,189,28.04,1,2706,91,11,230.54,880,2,21,29103,899,648.96
48.57,553.33,27.24,17607,36248,3/29/2018 5:00:00 AM,3/29/2018 5:00:00 AM,8,218.45,4,4,186,997.91,1,2951,83,24,258.72,520,5,21,31292,899,1
46.38,166.24,21.73,9628,20762,3/25/2018 8:00:00 PM,3/25/2018 8:00:00 PM,38,166.18,4,4,105,206.03,1,1599,67,971.54,1,952.69,973,21,19881,901,10
51.12,92.96,27.56,13242,25904,3/2/2018 6:00:00 AM,3/2/2018 6:00:00 AM,8,18,4,4,90,720.4,1,2700,61,4,265.67,751,1,21,24527,902,501.64
51.19,251.44,27.22,13610,26587,3/15/2018 7:00:00 AM,3/15/2018 7:00:00 AM,18,16,4,4,85,241.09,1,2669,65,4,265.17,786,1,21,25119,906,493.7
51,459.99,27.13,13908,27269,3/16/2018 6:00:00 AM,3/16/2018 6:00:00 AM,9,15,4,4,84,827.56,1,2610,54,4,262.12,872,1,21,25798,913,525.49
51,438.14,26.99,13152,25789,3/1/2018 4:00:00 AM,3/1/2018 4:00:00 AM,20,15,4,4,78,12.12,1,2613,76,5,255.38,859,1,21,24364,913,512.09
51.94,351.08,26.33,12332,23741,3/21/2018 6:00:00 AM,3/21/2018 6:00:00 AM,13,13,4,4,109,481.87,1,2593,62,4,289.11,785,1,21,22392,922,485.77
52.97,380.86,26.94,13832,26113,3/16/2018 12:00:00 PM,3/16/2018 12:00:00 PM,13,18,4,4,112,112.25,1,2745,69,4,281.71,888,1,21,24660,924,520.61
54.15,538.3,25.83,15290,28237,3/28/2018 5:00:00 AM,3/28/2018 5:00:00 AM,10,16,4,4,227,559.89,1,2744,91,4,254.92,659,1,21,26693,936,441.45
19.1,757.05,26.87,14028,73437,3/10/2018 12:00:00 AM,3/10/2018 12:00:00 AM,12,16,4,4,92,23.54,1,2582,54,4,308.9,860,1,21,57194,938,459.92
12.85,996.79,26.02,16683,129814,3/2/2018 1:00:00 AM,3/2/2018 1:00:00 AM,26,20,4,4,75,214.74,1,2816,75,5,256.05,909,1,21,80486,957,560.74
52.03,895.94,25.77,14838,28517,3/30/2018 7:00:00 AM,3/30/2018 7:00:00 AM,7,16,4,4,194,782.55,1,2717,90,4,258.46,801,1,21,27153,970,459.99
47.42,75.66,28.86,13976,29470,3/6/2018 3:00:00 AM,3/6/2018 3:00:00 AM,32,16,4,4,131,92.61,1,2660,97,4,244.96,768,1,22,27959,815,444.81
44.69,46.94,24.82,10004,22385,3/24/2018 1:00:00 PM,3/24/2018 1:00:00 PM,162,9,4,4,183,841.66,1,1686,241,2,212.12,104,1,22,21519,817,240.91
20.71,217.99,30.03,18723,90418,3/22/2018 11:00:00 PM,3/22/2018 11:00:00 PM,35,704.53,4,4,514,822.69,1,3205,256,15,315.24,111,4,22,62338,818,1
48.36,756.86,23.56,8903,18411,3/18/2018 8:00:00 PM,3/18/2018 8:00:00 PM,385,10,4,4,74,189.75,1,1440,527,2,177.45,30,1,22,17534,821,251.82
48.08,525.27,29.46,14616,30402,3/7/2018 5:00:00 AM,3/7/2018 5:00:00 AM,10,20,4,4,125,558.05,1,2873,61,4,272.8,870,1,22,28411,823,507.83
44.59,855.14,24.88,10408,23343,3/24/2018 3:00:00 PM,3/24/2018 3:00:00 PM,126,10,4,4,176,302.94,1,1750,199,2,177.83,48,1,22,22427,826,226.14
49.53,799.89,29.89,12735,25711,3/2/2018 12:00:00 PM,3/2/2018 12:00:00 PM,11,14,4,4,62,357.9,1,2518,56,4,269.29,917,1,22,24312,828,499.98
46.22,750.83,23.87,10353,22401,3/25/2018 10:00:00 AM,3/25/2018 10:00:00 AM,16,9,4,4,643,132.04,1,1843,74,3,199.46,183,1,22,21420,828,271.36
44.52,817.74,25.4,10520,23628,3/24/2018 7:00:00 PM,3/24/2018 7:00:00 PM,37,12,4,4,141,177.24,1,1705,71,2,182.87,90,1,22,22837,829,210.25
19.24,675.9,29.55,17199,89381,3/15/2018 11:00:00 PM,3/15/2018 11:00:00 PM,9,733.81,4,4,79,442.18,1,2824,54,15,298.66,43,4,22,59509,830,1
51.8,351.51,29.7,15948,30786,3/30/2018 8:00:00 AM,3/30/2018 8:00:00 AM,12,23,4,4,224,964.04,1,2902,101,4,249.47,995,1,22,29324,831,482.28
47.53,384.22,23.66,9141,19232,3/4/2018 9:00:00 PM,3/4/2018 9:00:00 PM,300,12,4,4,26,47.94,1,1530,346,2,176.72,95,1,22,18321,831,249.47
51.05,783.82,29.77,15427,30220,3/30/2018 8:00:00 PM,3/30/2018 8:00:00 PM,12,16,4,4,156,717.47,1,2738,85,4,266.28,959,1,22,28767,832,492.83
48.78,452.59,29.83,15132,31018,3/9/2018 7:00:00 AM,3/9/2018 7:00:00 AM,20,22,4,4,127,852.34,1,2864,81,4,276.91,143,2,22,29440,833,557.05
47.7,811.02,23.02,8342,17488,3/11/2018 7:00:00 PM,3/11/2018 7:00:00 PM,178,10,4,4,76,56.37,1,1500,205,2,192.29,2,1,22,16568,834,225.95
50.61,715.98,28.65,14580,28805,3/14/2018 6:00:00 AM,3/14/2018 6:00:00 AM,27,35,4,4,83,545.99,1,2858,74,4,262.23,869,1,22,27308,844,496.92
50.28,995.99,28.56,14554,28945,3/14/2018 5:00:00 AM,3/14/2018 5:00:00 AM,13,55,4,4,79,576.85,1,2761,59,4,262.36,807,1,22,27479,847,485
51.82,705.8,29.02,14302,27599,3/16/2018 7:00:00 AM,3/16/2018 7:00:00 AM,14,21,4,4,102,439.57,1,2782,66,4,271.82,851,1,22,26087,849,491.53
19.85,522.18,28.45,17067,85971,3/7/2018 1:00:00 AM,3/7/2018 1:00:00 AM,6,19,4,4,186,50.16,1,3028,73,5,252.56,34,2,22,59819,851,545.66
55.62,687.65,28.69,16967,30504,3/29/2018 6:00:00 AM,3/29/2018 6:00:00 AM,15,18,4,4,197,956.32,1,3034,93,18,268.56,405,4,22,29061,851,711.92
49.59,435.24,23.32,8715,17574,3/18/2018 10:00:00 PM,3/18/2018 10:00:00 PM,286,10,4,4,66,728.46,1,1461,314,1,174.56,6,1,22,16669,852,200.03
50.4,970.25,29.17,13378,26544,3/9/2018 12:00:00 PM,3/9/2018 12:00:00 PM,12,16,4,4,101,290.71,1,2725,61,4,277.41,20,2,22,25101,853,524.7
53.52,112.55,28.01,17384,32480,3/28/2018 11:00:00 PM,3/28/2018 11:00:00 PM,12,524.88,4,4,186,317.45,1,2675,82,11,278.69,470,3,22,31114,870,1
52.11,212.64,28.41,13850,26578,3/16/2018 8:00:00 AM,3/16/2018 8:00:00 AM,24,16,4,4,102,74.6,1,2776,73,5,247.29,928,1,22,25088,871,545.99
51.28,254.89,27.17,13390,26113,3/13/2018 5:00:00 AM,3/13/2018 5:00:00 AM,11,15,4,4,93,422.18,1,2516,58,4,263.54,764,1,22,24770,873,499.45
53.06,224.12,27.7,12833,24186,3/21/2018 7:00:00 AM,3/21/2018 7:00:00 AM,22,15,4,4,122,420.16,1,2575,75,4,285.45,898,1,22,22854,873,514.11
49.51,807.46,21.47,8806,17788,3/11/2018 6:00:00 PM,3/11/2018 6:00:00 PM,216,9,4,4,85,614.56,1,1571,257,3,196.66,217,1,22,16866,878,230.99
50.94,899.87,27,14759,28974,3/13/2018 6:00:00 AM,3/13/2018 6:00:00 AM,47,49,4,4,96,462.25,1,2856,96,4,267.54,825,1,22,27511,880,504.83
21.87,839.69,28.33,14664,67057,3/9/2018 1:00:00 PM,3/9/2018 1:00:00 PM,17,15,4,4,108,290.04,1,2721,69,4,285.64,95,2,22,45061,882,532.43
53.01,969.4,27.72,15557,29348,3/29/2018 12:00:00 PM,3/29/2018 12:00:00 PM,20,17,4,4,167,51.86,1,2843,88,5,272.52,106,2,22,27882,882,593.12
50.43,71,27.36,14804,29353,3/7/2018 7:00:00 AM,3/7/2018 7:00:00 AM,25,18,4,4,121,891.54,1,2880,76,4,276.34,12,2,22,27739,895,551.13
45.48,443.12,22.85,10818,23786,3/26/2018 12:00:00 AM,3/26/2018 12:00:00 AM,16,11,4,4,107,263.55,1,1703,49,2,173.03,110,1,22,22822,897,228.02
46.68,275.88,21.31,8533,18283,3/18/2018 7:00:00 PM,3/18/2018 7:00:00 PM,340,11,4,4,73,16.24,1,1436,458,2,169.87,16,1,22,17384,905,219.47
49.64,0.37,21.57,8835,17799,3/4/2018 8:00:00 PM,3/4/2018 8:00:00 PM,326,10,4,4,27,82.79,1,1554,388,2,183.23,7,1,22,16891,910,243.76
52.79,892.82,26.84,14350,27181,3/22/2018 7:00:00 AM,3/22/2018 7:00:00 AM,19,16,4,4,133,636.37,1,2807,78,4,271.96,948,1,22,25580,916,520.63
49.75,99.71,27.2,14891,29932,3/9/2018 8:00:00 AM,3/9/2018 8:00:00 AM,12,19,4,4,123,997.09,1,2971,71,4,254.53,89,2,22,28378,921,573.28
49.89,372.09,26.23,14318,28698,3/15/2018 6:00:00 AM,3/15/2018 6:00:00 AM,13,16,4,4,92,359.87,1,2702,60,6,254.68,175,2,22,27219,941,726.75
48.36,735.55,19.51,10655,22032,3/25/2018 5:00:00 PM,3/25/2018 5:00:00 PM,78,10,4,4,141,275.18,1,1711,118,2,188.21,70,1,22,21012,953,243.9
46.41,77.97,23.35,10774,23217,3/24/2018 6:00:00 AM,3/24/2018 6:00:00 AM,93,9,4,4,282,719.83,1,2015,168,3,235.67,351,1,23,22031,794,313.83
20.59,198.07,29.69,18581,90255,3/21/2018 11:00:00 PM,3/21/2018 11:00:00 PM,13,607.38,4,4,120,331.16,1,3010,72,15,314.07,983,3,23,62161,813,1
50.95,930.89,28.24,14259,27986,3/19/2018 11:00:00 PM,3/19/2018 11:00:00 PM,20,16,4,4,75,92.49,1,2794,64,4,262.41,27,2,23,26513,821,480.54
51.68,415.17,30.07,14290,27651,3/9/2018 11:00:00 AM,3/9/2018 11:00:00 AM,11,15,4,4,107,262.24,1,3243,63,4,277.63,911,1,23,26164,824,521.46
55.9,690.56,29.89,14898,26651,3/23/2018 12:00:00 PM,3/23/2018 12:00:00 PM,12,16,4,4,504,850.63,1,3097,232,4,285.69,50,2,23,25200,824,560.04
17.96,772.01,28.44,15916,88601,3/6/2018 12:00:00 AM,3/6/2018 12:00:00 AM,25,17,4,4,96,738.3,1,2954,78,4,259.55,115,2,23,60097,824,581.68
51.18,775.79,28.33,18059,35284,3/26/2018 11:00:00 PM,3/26/2018 11:00:00 PM,12,40.4,4,4,161,786.74,1,3719,75,10,305.42,224,3,23,33060,824,1
46.48,326.32,24.09,9419,20267,3/4/2018 10:00:00 PM,3/4/2018 10:00:00 PM,224,21,4,4,28,691.42,1,1527,272,2,177.34,248,1,23,19326,825,330.54
50.45,111.29,29.51,13939,27630,3/15/2018 5:00:00 AM,3/15/2018 5:00:00 AM,10,29,4,4,89,558.92,1,2634,57,4,251.03,897,1,23,26212,830,521.27
20.23,636.8,28.93,14822,73262,3/13/2018 11:00:00 PM,3/13/2018 11:00:00 PM,31,15,4,4,62,296.93,1,2765,74,4,276.63,919,1,23,47958,832,496.79
49.94,993.84,28.07,13898,27832,3/12/2018 11:00:00 PM,3/12/2018 11:00:00 PM,14,15,4,4,80,828.93,1,2849,58,4,276.84,196,2,23,26256,837,515.96
51.85,653.38,29.19,13121,25306,3/1/2018 12:00:00 PM,3/1/2018 12:00:00 PM,22,14,4,4,68,581.09,1,2746,69,4,283.86,89,2,23,23882,840,530.17
46.89,730.2,29.22,13644,29100,3/2/2018 11:00:00 AM,3/2/2018 11:00:00 AM,15,15,4,4,65,328.83,1,2783,62,4,270.29,890,1,23,27628,848,503.97
51.18,382.95,29.13,14418,28173,3/2/2018 9:00:00 AM,3/2/2018 9:00:00 AM,17,18,4,4,68,527.47,1,2776,66,4,262.99,16,2,23,26654,850,539.77
50.27,163.63,28.8,14866,29573,3/15/2018 8:00:00 AM,3/15/2018 8:00:00 AM,11,20,4,4,90,489.78,1,2745,62,4,257.17,924,1,23,28048,852,502.33
46.4,343.81,23.2,9442,20352,3/25/2018 10:00:00 PM,3/25/2018 10:00:00 PM,18,9,4,4,103,467.66,1,1787,50,2,175.84,56,1,23,19486,859,228.76
51.44,741.24,27.66,14618,28415,3/13/2018 7:00:00 AM,3/13/2018 7:00:00 AM,31,42,4,4,107,760.99,1,2795,87,4,286.22,972,1,23,26941,859,535.65
45.54,175.01,23.37,9727,21359,3/25/2018 11:00:00 PM,3/25/2018 11:00:00 PM,51,14,4,4,112,186.43,1,1561,83,10.27,2,295.31,958,23,20478,863,10
52.64,647.09,28.66,14045,26682,3/16/2018 11:00:00 AM,3/16/2018 11:00:00 AM,10,17,4,4,160,497.06,1,2819,81,4,287.99,947,1,23,25170,864,524.37
53.57,919.21,28.33,15555,29035,3/29/2018 11:00:00 AM,3/29/2018 11:00:00 AM,14,14,4,4,161,522.28,1,2918,81,5,279.58,176,2,23,27560,864,612.44
11.42,944.48,28.66,15977,139958,3/2/2018 11:00:00 PM,3/2/2018 11:00:00 PM,26,17,4,4,60,391.78,1,2856,71,4,291.14,902,1,23,84989,865,489.05
53.22,900.96,28.16,15083,28343,3/22/2018 8:00:00 AM,3/22/2018 8:00:00 AM,28,19,4,4,130,747.84,1,2915,89,4,262.05,972,1,23,26707,870,533.55
47.32,163.38,23.29,9210,19464,3/4/2018 11:00:00 PM,3/4/2018 11:00:00 PM,150,13,4,4,30,971.96,1,1513,188,1,177.72,123,1,23,18544,870,231.94
51.82,340.49,28.2,14111,27231,3/1/2018 6:00:00 AM,3/1/2018 6:00:00 AM,20,17,4,4,79,80.93,1,2892,73,5,275.4,897,1,23,25797,872,573.12
45.07,976.22,23.27,9834,21818,3/12/2018 12:00:00 AM,3/12/2018 12:00:00 AM,636,12,4,4,93,145.8,1,1639,827,2,177.2,43,1,23,20653,875,228.27
50.45,763.71,28.51,14717,29170,3/9/2018 9:00:00 AM,3/9/2018 9:00:00 AM,11,18,4,4,107,850.13,1,2986,67,4,268.19,124,2,23,27610,875,563.82
54.12,457.71,26.91,17334,32030,3/27/2018 12:00:00 PM,3/27/2018 12:00:00 PM,36,19,4,4,165,385.35,1,3163,106,21,308.59,117,5,23,30459,876,887.47
53.49,106.97,28.2,16332,30532,3/30/2018 2:00:00 PM,3/30/2018 2:00:00 PM,15,16,4,4,167,896.9,1,2964,93,4,280.81,61,2,23,29005,881,549.53
49.49,716.51,28.13,14041,28370,3/9/2018 6:00:00 AM,3/9/2018 6:00:00 AM,18,16,4,4,111,703.42,1,2794,73,4,269.44,896,1,23,26863,886,539.8
46.69,458.49,21.21,8706,18647,3/18/2018 6:00:00 PM,3/18/2018 6:00:00 PM,304,10,4,4,71,962.89,1,1529,491,1,184.99,28,1,23,17760,889,226.61
49.33,598.28,27.85,13816,28005,3/2/2018 7:00:00 AM,3/2/2018 7:00:00 AM,11,15,4,4,82,349.88,1,2717,62,5,267.01,977,1,23,26548,891,583.73
52.38,482.59,27.83,14439,27564,3/16/2018 9:00:00 AM,3/16/2018 9:00:00 AM,33,17,4,4,103,518,1,2793,92,4,268.07,983,1,23,26030,891,535.29
53.39,14.43,26.88,15773,29542,3/28/2018 12:00:00 PM,3/28/2018 12:00:00 PM,15,17,4,4,210,160.86,1,2883,94,5,279.45,145,2,23,28039,899,595.82
15.58,18.76,27.26,16190,103903,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,14,17,4,4,62,622.25,1,3118,60,5,276.11,100,2,23,71892,902,655.72
50.5,70.05,26.97,15437,30567,3/7/2018 6:00:00 AM,3/7/2018 6:00:00 AM,27,20,4,4,108,532.12,1,2970,78,5,294.67,133,2,23,28955,906,591.26
20.5,829.92,27.44,15812,77124,3/9/2018 12:00:00 AM,3/9/2018 12:00:00 AM,14,16,4,4,121,978.36,1,3102,70,5,306.69,245,2,23,53057,909,696.74
52.9,602.91,26.49,15371,29056,3/28/2018 6:00:00 AM,3/28/2018 6:00:00 AM,11,17,4,4,144,629.51,1,2804,75,4,270.95,819,1,23,27513,911,494.18
53.17,541.46,25.78,14125,26564,3/20/2018 5:00:00 AM,3/20/2018 5:00:00 AM,22,17,4,4,159,493.43,1,2654,82,4,248.97,893,1,23,25168,912,479.23
53.23,52.18,27.14,17031,31993,3/29/2018 11:00:00 PM,3/29/2018 11:00:00 PM,9,461.72,4,4,220,469.16,1,2625,93,10,272.95,223,3,23,30713,913,1
52.54,509.95,26.47,16394,31202,3/28/2018 10:00:00 PM,3/28/2018 10:00:00 PM,20,17,4,4,186,835.18,1,3007,97,4,279.15,77,2,23,29674,922,526.27
52.51,818.89,25.7,16286,31016,3/27/2018 6:00:00 AM,3/27/2018 6:00:00 AM,23,18,4,4,224,250.48,1,2973,106,5,262.04,62,2,23,29552,922,539.74
54.62,959.42,26.54,17231,31548,3/29/2018 7:00:00 AM,3/29/2018 7:00:00 AM,15,17,4,4,209,998.65,1,3202,98,18,295.17,527,4,23,29983,927,730.95
48.86,577.47,26.48,14555,29789,3/8/2018 6:00:00 AM,3/8/2018 6:00:00 AM,13,16,4,4,161,138.41,1,2901,75,5,268.55,932,1,23,28146,942,568.54
52.23,569.56,24.99,15452,29583,3/27/2018 11:00:00 PM,3/27/2018 11:00:00 PM,15,16,4,4,159,373.04,1,2755,80,4,259.04,888,1,23,28140,965,494.27
45.49,140.94,25.77,19023,41821,3/24/2018 4:00:00 AM,3/24/2018 4:00:00 AM,25,23,4,4,194,46.65,1,4476,90,5,307.14,329,2,24,39476,485,570.22
50.78,791.29,29.57,14015,27599,3/20/2018 11:00:00 PM,3/20/2018 11:00:00 PM,29,15,4,4,107,859.74,1,2759,84,3,271.73,853,1,24,26130,806,446.72
51.22,860.23,29.76,13816,26974,3/1/2018 5:00:00 AM,3/1/2018 5:00:00 AM,9,16,4,4,66,729.11,1,2782,57,4,267.1,871,1,24,25443,822,520.88
21.28,407.45,29.46,17001,79893,3/14/2018 11:00:00 PM,3/14/2018 11:00:00 PM,24,662.95,4,4,90,332.65,1,2930,73,15,302.47,27,4,24,55651,828,1
17.55,148.91,29.88,14592,83169,3/16/2018 10:00:00 PM,3/16/2018 10:00:00 PM,13,15,4,4,97,531.32,1,2731,63,4,297.77,906,1,24,53252,829,509.61
53.24,603.29,29.79,16934,31805,3/30/2018 7:00:00 PM,3/30/2018 7:00:00 PM,15,16,4,4,361,767.59,1,3077,144,5,297.15,204,2,24,30263,831,545.57
17.69,110.06,29,16389,92634,3/7/2018 12:00:00 AM,3/7/2018 12:00:00 AM,14,16,4,4,155,551.96,1,3042,69,7,283.68,605,2,24,68069,832,998.06
10.86,637.62,29.61,15935,146687,3/23/2018 10:00:00 PM,3/23/2018 10:00:00 PM,10,15,4,4,113,810.88,1,3076,66,4,294.61,951,1,24,77690,833,490.03
52.73,353.59,28.81,15799,29962,3/28/2018 11:00:00 AM,3/28/2018 11:00:00 AM,25,22,4,4,209,30.25,1,2914,107,6,291.69,357,2,24,28460,833,590.51
51.46,763.76,28.86,15049,29242,3/21/2018 9:00:00 AM,3/21/2018 9:00:00 AM,13,19,4,4,132,574.31,1,2878,73,5,296.91,298,2,24,27752,836,633.87
35.42,754.7,23.96,8730,24647,3/18/2018 11:00:00 PM,3/18/2018 11:00:00 PM,327,10,4,4,57,613.13,1,1528,5132,2,189.22,111,1,24,23751,838,272.65
11.68,523.81,29.04,17186,147199,3/2/2018 12:00:00 AM,3/2/2018 12:00:00 AM,17,31,4,4,105,630.73,1,3079,75,5,293.04,139,2,24,92185,849,672.59
53.26,396.74,29.18,17463,32787,3/30/2018 3:00:00 PM,3/30/2018 3:00:00 PM,20,19,4,4,167,144.42,1,3129,103,5,291.73,311,2,24,31141,849,606.28
52.17,753.27,28.41,14320,27451,3/21/2018 11:00:00 AM,3/21/2018 11:00:00 AM,14,17,4,4,122,647.84,1,2804,75,4,291.66,154,2,24,25975,852,557.54
45.24,229.26,24.03,9924,21937,3/25/2018 2:00:00 PM,3/25/2018 2:00:00 PM,13,10,4,4,118,472.5,1,1638,46,2,180.64,133,1,24,21040,853,227.96
50.41,807.16,28.57,15030,29818,3/7/2018 8:00:00 AM,3/7/2018 8:00:00 AM,12,18,4,4,137,979.25,1,2940,62,4,274.35,90,2,24,28187,853,560.41
56.65,891.65,28.92,15650,27626,3/23/2018 11:00:00 AM,3/23/2018 11:00:00 AM,17,16,4,4,504,56.1,1,3260,240,5,282.05,253,2,24,26099,854,581.29
45.8,178.42,23.76,8989,19628,3/19/2018 12:00:00 AM,3/19/2018 12:00:00 AM,114,972.39,4,4,64,210.32,1,1600,149,964.6,1,900.12,980,24,18504,854,10
48.23,392.74,21.31,8677,17992,3/18/2018 5:00:00 PM,3/18/2018 5:00:00 PM,373,10,4,4,63,198.46,1,1525,526,2,189.77,30,1,24,17110,857,246.91
53.84,790.4,27.48,17328,32183,3/27/2018 8:00:00 AM,3/27/2018 8:00:00 AM,33,33,4,4,164,463.13,1,3044,105,5,275.47,280,2,24,30574,857,621.93
52.13,648.21,28.84,14292,27415,3/2/2018 10:00:00 AM,3/2/2018 10:00:00 AM,22,15,4,4,119,935.95,1,2816,89,4,280.93,13,2,24,25915,859,551.9
18.41,80.58,28.79,15209,82592,3/16/2018 9:00:00 PM,3/16/2018 9:00:00 PM,18,14,4,4,97,447.94,1,3054,73,4,303.14,910,1,24,55727,861,510.26
43.69,599.82,27.54,15720,35978,3/6/2018 7:00:00 AM,3/6/2018 7:00:00 AM,32,18,4,4,56,919.64,1,2951,78,5,269.58,176,2,24,34359,861,556.46
55.32,334.12,28.59,16778,30328,3/23/2018 9:00:00 AM,3/23/2018 9:00:00 AM,15,18,4,4,558,15.62,1,3366,244,5,285.08,175,2,24,28690,862,557.36
54.76,510.08,28.36,15475,28261,3/22/2018 12:00:00 PM,3/22/2018 12:00:00 PM,31,23,4,4,122,486.68,1,3203,95,5,288.07,270,2,24,26583,864,645.97
54.28,704.44,28.18,16941,31208,3/29/2018 1:00:00 PM,3/29/2018 1:00:00 PM,19,20,4,4,126,187.13,1,3176,83,5,290.23,221,2,24,29602,869,630.8
54.83,680.09,27.3,17310,31568,3/27/2018 11:00:00 AM,3/27/2018 11:00:00 AM,19,20,4,4,163,704.04,1,3190,89,30,297.75,708,6,24,30028,869,894.43
52.15,834.95,28.17,15598,29907,3/15/2018 9:00:00 AM,3/15/2018 9:00:00 AM,19,20,4,4,87,621.41,1,2982,73,4,265.12,81,2,24,28301,873,562.91
55.16,272.63,27.78,14711,26668,3/21/2018 12:00:00 PM,3/21/2018 12:00:00 PM,41,17,4,4,117,91,1,2965,102,5,295.31,310,2,24,25136,873,591.73
52.83,189.99,28.39,14728,27876,3/16/2018 1:00:00 PM,3/16/2018 1:00:00 PM,18,17,4,4,75,728.8,1,3029,70,4,295.15,9,2,24,26280,874,553.44
51.75,727.73,27.54,14396,27817,3/14/2018 7:00:00 AM,3/14/2018 7:00:00 AM,20,28,4,4,86,663.73,1,2877,69,4,276.77,921,1,24,26287,882,519.26
51.94,722.55,27.78,15041,28960,3/1/2018 7:00:00 AM,3/1/2018 7:00:00 AM,22,18,4,4,77,698.02,1,2933,75,4,284.75,18,2,24,27380,886,521.38
51.92,887.48,27.38,14721,28355,3/14/2018 8:00:00 AM,3/14/2018 8:00:00 AM,15,24,4,4,101,775.1,1,2899,69,5,271.06,243,2,24,26813,889,574.68
52.54,280.05,27.39,15235,28995,3/14/2018 9:00:00 AM,3/14/2018 9:00:00 AM,30,23,4,4,90,125.29,1,2965,81,5,275.17,144,2,24,27397,890,596.23
55.18,436.87,27.5,18021,32657,3/29/2018 10:00:00 AM,3/29/2018 10:00:00 AM,25,18,4,4,186,778.92,1,3303,101,16,294.21,303,4,24,31102,892,785.45
51.6,422.76,27.62,13871,26882,3/1/2018 11:00:00 AM,3/1/2018 11:00:00 AM,16,16,4,4,75,786.5,1,2896,67,4,292.11,101,2,24,25448,893,570.85
53.04,850.79,27.61,15532,29282,3/29/2018 10:00:00 PM,3/29/2018 10:00:00 PM,10,16,4,4,190,832.82,1,2847,87,4,267.47,81,2,24,27847,895,543.71
50.08,957.23,27.78,15933,31817,3/8/2018 9:00:00 AM,3/8/2018 9:00:00 AM,46,22,4,4,154,776.27,1,3129,104,4,280.33,130,2,24,29995,895,575.18
17.16,453.22,27.54,16408,95620,3/8/2018 12:00:00 AM,3/8/2018 12:00:00 AM,15,17,4,4,145,973.71,1,3063,71,6,296.86,546,2,24,65663,898,863.36
47.66,755.9,26.48,15519,32560,3/6/2018 6:00:00 AM,3/6/2018 6:00:00 AM,18,18,4,4,55,899.87,1,2914,64,4,268.4,41,2,24,31019,898,569.79
49.54,939.26,27.62,15520,31326,3/8/2018 7:00:00 AM,3/8/2018 7:00:00 AM,22,19,4,4,238,917.45,1,3181,90,4,287.29,83,2,24,29504,899,562.86
51.31,315.68,27.35,15034,29300,3/1/2018 8:00:00 AM,3/1/2018 8:00:00 AM,11,18,4,4,65,718.08,1,2828,62,4,257.91,980,1,24,27715,901,536.82
19.91,609.77,27.6,15238,76539,3/8/2018 11:00:00 AM,3/8/2018 11:00:00 AM,27,17,4,4,160,729.45,1,2973,101,4,293.44,171,2,24,54968,901,570.07
52.43,66.04,25.18,15804,30143,3/26/2018 12:00:00 PM,3/26/2018 12:00:00 PM,57,17,4,4,152,701.04,1,2879,125,5,288.12,345,2,24,28661,905,624.61
